smasvaedi,staerdarflokkur,fjherb,svfnr,framvinda,Fjöldi
43.0,2.0,2.0,0.0,Fullbúið,27.0
43.0,2.0,3.0,0.0,Fullbúið,1.0
43.0,3.0,0.0,0.0,Fullbúið,1.0
43.0,3.0,2.0,0.0,Fullbúið,50.0
43.0,3.0,3.0,0.0,Fullbúið,66.0
43.0,3.0,4.0,0.0,Fullbúið,5.0
43.0,4.0,0.0,0.0,Fullbúið,2.0
43.0,4.0,2.0,0.0,Fullbúið,7.0
43.0,4.0,3.0,0.0,Fullbúið,60.0
43.0,4.0,4.0,0.0,Fullbúið,25.0
43.0,4.0,5.0,0.0,Fullbúið,1.0
43.0,4.0,6.0,0.0,Fullbúið,1.0
43.0,5.0,0.0,0.0,Fullbúið,1.0
43.0,5.0,3.0,0.0,Fullbúið,47.0
43.0,5.0,4.0,0.0,Fullbúið,7.0
43.0,5.0,5.0,0.0,Fullbúið,5.0
43.0,5.0,6.0,0.0,Fullbúið,11.0
43.0,5.0,7.0,0.0,Fullbúið,1.0
43.0,6.0,1.0,0.0,Fullbúið,2.0
43.0,6.0,3.0,0.0,Fullbúið,1.0
43.0,6.0,4.0,0.0,Fullbúið,16.0
43.0,6.0,5.0,0.0,Fullbúið,15.0
43.0,6.0,6.0,0.0,Fullbúið,49.0
43.0,6.0,7.0,0.0,Fullbúið,65.0
43.0,6.0,8.0,0.0,Fullbúið,79.0
43.0,6.0,9.0,0.0,Fullbúið,57.0
43.0,6.0,10.0,0.0,Fullbúið,23.0
43.0,6.0,11.0,0.0,Fullbúið,6.0
43.0,6.0,12.0,0.0,Fullbúið,4.0
43.0,6.0,13.0,0.0,Fullbúið,1.0
44.0,1.0,1.0,0.0,Fullbúið,11.0
44.0,1.0,2.0,0.0,Fullbúið,3.0
44.0,2.0,1.0,0.0,Fullbúið,10.0
44.0,2.0,2.0,0.0,Fullbúið,16.0
44.0,2.0,3.0,0.0,Fullbúið,5.0
44.0,3.0,2.0,0.0,Fullbúið,7.0
44.0,3.0,3.0,0.0,Fullbúið,34.0
44.0,3.0,4.0,0.0,Fullbúið,8.0
44.0,3.0,5.0,0.0,Fullbúið,2.0
44.0,4.0,2.0,0.0,Fullbúið,5.0
44.0,4.0,3.0,0.0,Fullbúið,14.0
44.0,4.0,4.0,0.0,Fullbúið,209.0
44.0,4.0,5.0,0.0,Fullbúið,66.0
44.0,4.0,6.0,0.0,Fullbúið,11.0
44.0,4.0,7.0,0.0,Fullbúið,2.0
44.0,5.0,3.0,0.0,Fullbúið,1.0
44.0,5.0,4.0,0.0,Fullbúið,16.0
44.0,5.0,5.0,0.0,Fullbúið,24.0
44.0,5.0,6.0,0.0,Fullbúið,19.0
44.0,5.0,7.0,0.0,Fullbúið,1.0
44.0,6.0,6.0,0.0,Fullbúið,7.0
44.0,6.0,7.0,0.0,Fullbúið,24.0
44.0,6.0,8.0,0.0,Fullbúið,16.0
44.0,6.0,9.0,0.0,Fullbúið,8.0
44.0,6.0,10.0,0.0,Fullbúið,8.0
45.0,1.0,1.0,0.0,Fullbúið,1.0
45.0,1.0,2.0,0.0,Fullbúið,2.0
45.0,2.0,2.0,0.0,Fullbúið,26.0
45.0,2.0,3.0,0.0,Fullbúið,4.0
45.0,3.0,2.0,0.0,Fullbúið,33.0
45.0,3.0,3.0,0.0,Fullbúið,33.0
45.0,3.0,4.0,0.0,Fullbúið,7.0
45.0,4.0,2.0,0.0,Fullbúið,3.0
45.0,4.0,3.0,0.0,Fullbúið,26.0
45.0,4.0,4.0,0.0,Fullbúið,21.0
45.0,4.0,5.0,0.0,Fullbúið,2.0
45.0,5.0,2.0,0.0,Fullbúið,3.0
45.0,5.0,3.0,0.0,Fullbúið,7.0
45.0,5.0,4.0,0.0,Fullbúið,9.0
45.0,5.0,5.0,0.0,Fullbúið,19.0
45.0,5.0,6.0,0.0,Fullbúið,7.0
45.0,5.0,7.0,0.0,Fullbúið,5.0
45.0,6.0,4.0,0.0,Fullbúið,3.0
45.0,6.0,5.0,0.0,Fullbúið,14.0
45.0,6.0,6.0,0.0,Fullbúið,45.0
45.0,6.0,7.0,0.0,Fullbúið,68.0
45.0,6.0,8.0,0.0,Fullbúið,57.0
45.0,6.0,9.0,0.0,Fullbúið,43.0
45.0,6.0,10.0,0.0,Fullbúið,20.0
45.0,6.0,11.0,0.0,Fullbúið,4.0
45.0,6.0,12.0,0.0,Fullbúið,4.0
45.0,6.0,13.0,0.0,Fullbúið,1.0
46.0,1.0,1.0,0.0,Fullbúið,3.0
46.0,2.0,2.0,0.0,Fullbúið,12.0
46.0,2.0,3.0,0.0,Fullbúið,1.0
46.0,3.0,1.0,0.0,Fullbúið,1.0
46.0,3.0,2.0,0.0,Fullbúið,8.0
46.0,3.0,3.0,0.0,Fullbúið,16.0
46.0,3.0,4.0,0.0,Fullbúið,2.0
46.0,3.0,5.0,0.0,Fullbúið,1.0
46.0,4.0,2.0,0.0,Fullbúið,2.0
46.0,4.0,3.0,0.0,Fullbúið,20.0
46.0,4.0,4.0,0.0,Fullbúið,57.0
46.0,4.0,5.0,0.0,Fullbúið,19.0
46.0,5.0,2.0,0.0,Fullbúið,1.0
46.0,5.0,3.0,0.0,Fullbúið,2.0
46.0,5.0,4.0,0.0,Fullbúið,10.0
46.0,5.0,5.0,0.0,Fullbúið,8.0
46.0,5.0,6.0,0.0,Fullbúið,9.0
46.0,5.0,7.0,0.0,Fullbúið,2.0
46.0,6.0,4.0,0.0,Fullbúið,2.0
46.0,6.0,5.0,0.0,Fullbúið,9.0
46.0,6.0,6.0,0.0,Fullbúið,10.0
46.0,6.0,7.0,0.0,Fullbúið,38.0
46.0,6.0,8.0,0.0,Fullbúið,56.0
46.0,6.0,9.0,0.0,Fullbúið,27.0
46.0,6.0,10.0,0.0,Fullbúið,6.0
46.0,6.0,11.0,0.0,Fullbúið,4.0
46.0,6.0,12.0,0.0,Fullbúið,1.0
47.0,1.0,0.0,0.0,Fullbúið,1.0
47.0,1.0,1.0,0.0,Fullbúið,15.0
47.0,1.0,2.0,0.0,Fullbúið,41.0
47.0,1.0,4.0,0.0,Fullbúið,1.0
47.0,1.0,7.0,0.0,Fullbúið,1.0
47.0,1.0,11.0,0.0,Fullbúið,1.0
47.0,2.0,1.0,0.0,Fullbúið,2.0
47.0,2.0,2.0,0.0,Fullbúið,172.0
47.0,2.0,2.0,0.0,Ófullbúið,22.0
47.0,2.0,3.0,0.0,Fullbúið,3.0
47.0,2.0,3.0,0.0,Ófullbúið,12.0
47.0,3.0,2.0,0.0,Fullbúið,61.0
47.0,3.0,3.0,0.0,Fullbúið,79.0
47.0,3.0,3.0,0.0,Ófullbúið,28.0
47.0,3.0,4.0,0.0,Fullbúið,35.0
47.0,3.0,4.0,0.0,Ófullbúið,16.0
47.0,4.0,2.0,0.0,Fullbúið,9.0
47.0,4.0,3.0,0.0,Fullbúið,30.0
47.0,4.0,3.0,0.0,Ófullbúið,6.0
47.0,4.0,4.0,0.0,Fullbúið,19.0
47.0,4.0,4.0,0.0,Ófullbúið,2.0
47.0,4.0,5.0,0.0,Fullbúið,12.0
47.0,4.0,5.0,0.0,Ófullbúið,4.0
47.0,4.0,6.0,0.0,Fullbúið,2.0
47.0,5.0,0.0,0.0,Fullbúið,1.0
47.0,5.0,2.0,0.0,Fullbúið,1.0
47.0,5.0,3.0,0.0,Fullbúið,18.0
47.0,5.0,4.0,0.0,Fullbúið,20.0
47.0,5.0,5.0,0.0,Fullbúið,31.0
47.0,5.0,6.0,0.0,Fullbúið,16.0
47.0,5.0,7.0,0.0,Fullbúið,1.0
47.0,5.0,8.0,0.0,Fullbúið,1.0
47.0,6.0,0.0,0.0,Fullbúið,8.0
47.0,6.0,0.0,0.0,Ófullbúið,1.0
47.0,6.0,2.0,0.0,Fullbúið,3.0
47.0,6.0,3.0,0.0,Fullbúið,2.0
47.0,6.0,4.0,0.0,Fullbúið,9.0
47.0,6.0,5.0,0.0,Ófullbúið,1.0
47.0,6.0,5.0,0.0,Fullbúið,61.0
47.0,6.0,6.0,0.0,Fullbúið,80.0
47.0,6.0,7.0,0.0,Fullbúið,66.0
47.0,6.0,8.0,0.0,Fullbúið,49.0
47.0,6.0,9.0,0.0,Fullbúið,37.0
47.0,6.0,10.0,0.0,Fullbúið,20.0
47.0,6.0,11.0,0.0,Fullbúið,6.0
47.0,6.0,12.0,0.0,Fullbúið,8.0
47.0,6.0,13.0,0.0,Fullbúið,1.0
47.0,6.0,14.0,0.0,Fullbúið,1.0
48.0,1.0,1.0,0.0,Fullbúið,9.0
48.0,1.0,2.0,0.0,Fullbúið,23.0
48.0,1.0,3.0,0.0,Fullbúið,1.0
48.0,2.0,1.0,0.0,Fullbúið,3.0
48.0,2.0,2.0,0.0,Fullbúið,165.0
48.0,2.0,3.0,0.0,Fullbúið,81.0
48.0,2.0,4.0,0.0,Fullbúið,4.0
48.0,3.0,2.0,0.0,Fullbúið,56.0
48.0,3.0,3.0,0.0,Fullbúið,167.0
48.0,3.0,4.0,0.0,Fullbúið,59.0
48.0,3.0,5.0,0.0,Fullbúið,1.0
48.0,4.0,2.0,0.0,Fullbúið,1.0
48.0,4.0,3.0,0.0,Fullbúið,52.0
48.0,4.0,4.0,0.0,Fullbúið,111.0
48.0,4.0,5.0,0.0,Fullbúið,31.0
48.0,4.0,6.0,0.0,Fullbúið,5.0
48.0,5.0,3.0,0.0,Fullbúið,6.0
48.0,5.0,4.0,0.0,Fullbúið,23.0
48.0,5.0,5.0,0.0,Fullbúið,29.0
48.0,5.0,6.0,0.0,Fullbúið,6.0
48.0,6.0,3.0,0.0,Fullbúið,1.0
48.0,6.0,4.0,0.0,Fullbúið,3.0
48.0,6.0,5.0,0.0,Fullbúið,8.0
48.0,6.0,6.0,0.0,Fullbúið,35.0
48.0,6.0,7.0,0.0,Fullbúið,56.0
48.0,6.0,8.0,0.0,Fullbúið,39.0
48.0,6.0,9.0,0.0,Fullbúið,25.0
48.0,6.0,10.0,0.0,Fullbúið,13.0
48.0,6.0,11.0,0.0,Fullbúið,6.0
48.0,6.0,12.0,0.0,Fullbúið,1.0
49.0,1.0,2.0,0.0,Fullbúið,1.0
49.0,2.0,0.0,0.0,Fullbúið,32.0
49.0,2.0,2.0,0.0,Fullbúið,12.0
49.0,2.0,3.0,0.0,Fullbúið,2.0
49.0,3.0,0.0,0.0,Fullbúið,1.0
49.0,3.0,2.0,0.0,Fullbúið,95.0
49.0,3.0,3.0,0.0,Fullbúið,15.0
49.0,3.0,4.0,0.0,Fullbúið,1.0
49.0,3.0,5.0,0.0,Fullbúið,1.0
49.0,4.0,3.0,0.0,Fullbúið,61.0
49.0,4.0,4.0,0.0,Fullbúið,158.0
49.0,4.0,5.0,0.0,Fullbúið,12.0
49.0,5.0,3.0,0.0,Fullbúið,4.0
49.0,5.0,4.0,0.0,Fullbúið,13.0
49.0,5.0,5.0,0.0,Fullbúið,35.0
49.0,5.0,6.0,0.0,Fullbúið,10.0
49.0,5.0,7.0,0.0,Fullbúið,3.0
49.0,5.0,8.0,0.0,Fullbúið,1.0
49.0,6.0,2.0,0.0,Fullbúið,1.0
49.0,6.0,3.0,0.0,Fullbúið,1.0
49.0,6.0,4.0,0.0,Fullbúið,4.0
49.0,6.0,5.0,0.0,Fullbúið,31.0
49.0,6.0,6.0,0.0,Fullbúið,60.0
49.0,6.0,7.0,0.0,Fullbúið,70.0
49.0,6.0,8.0,0.0,Fullbúið,33.0
49.0,6.0,9.0,0.0,Fullbúið,12.0
49.0,6.0,10.0,0.0,Fullbúið,9.0
49.0,6.0,11.0,0.0,Fullbúið,4.0
49.0,6.0,12.0,0.0,Fullbúið,4.0
49.0,6.0,14.0,0.0,Fullbúið,1.0
50.0,1.0,1.0,0.0,Fullbúið,54.0
50.0,1.0,2.0,0.0,Fullbúið,17.0
50.0,2.0,1.0,0.0,Fullbúið,5.0
50.0,2.0,2.0,0.0,Fullbúið,164.0
50.0,2.0,3.0,0.0,Fullbúið,6.0
50.0,3.0,2.0,0.0,Fullbúið,22.0
50.0,3.0,3.0,0.0,Fullbúið,119.0
50.0,3.0,4.0,0.0,Fullbúið,46.0
50.0,3.0,5.0,0.0,Fullbúið,2.0
50.0,4.0,2.0,0.0,Fullbúið,2.0
50.0,4.0,3.0,0.0,Fullbúið,45.0
50.0,4.0,4.0,0.0,Fullbúið,93.0
50.0,4.0,5.0,0.0,Fullbúið,50.0
50.0,4.0,6.0,0.0,Fullbúið,16.0
50.0,4.0,7.0,0.0,Fullbúið,1.0
50.0,5.0,2.0,0.0,Fullbúið,1.0
50.0,5.0,3.0,0.0,Fullbúið,8.0
50.0,5.0,4.0,0.0,Fullbúið,27.0
50.0,5.0,5.0,0.0,Fullbúið,47.0
50.0,5.0,6.0,0.0,Fullbúið,79.0
50.0,5.0,7.0,0.0,Fullbúið,15.0
50.0,6.0,3.0,0.0,Fullbúið,1.0
50.0,6.0,4.0,0.0,Fullbúið,1.0
50.0,6.0,5.0,0.0,Fullbúið,11.0
50.0,6.0,6.0,0.0,Fullbúið,14.0
50.0,6.0,7.0,0.0,Fullbúið,16.0
50.0,6.0,8.0,0.0,Fullbúið,8.0
50.0,6.0,9.0,0.0,Fullbúið,2.0
50.0,6.0,10.0,0.0,Fullbúið,1.0
51.0,1.0,1.0,0.0,Fullbúið,2.0
51.0,1.0,2.0,0.0,Fullbúið,1.0
51.0,2.0,2.0,0.0,Fullbúið,40.0
51.0,2.0,3.0,0.0,Fullbúið,19.0
51.0,3.0,1.0,0.0,Fullbúið,1.0
51.0,3.0,2.0,0.0,Fullbúið,40.0
51.0,3.0,3.0,0.0,Fullbúið,59.0
51.0,3.0,4.0,0.0,Fullbúið,30.0
51.0,3.0,5.0,0.0,Fullbúið,21.0
51.0,4.0,1.0,0.0,Fullbúið,1.0
51.0,4.0,2.0,0.0,Fullbúið,1.0
51.0,4.0,3.0,0.0,Fullbúið,79.0
51.0,4.0,4.0,0.0,Fullbúið,49.0
51.0,4.0,5.0,0.0,Fullbúið,51.0
51.0,4.0,6.0,0.0,Fullbúið,3.0
51.0,5.0,2.0,0.0,Fullbúið,1.0
51.0,5.0,3.0,0.0,Fullbúið,5.0
51.0,5.0,4.0,0.0,Fullbúið,20.0
51.0,5.0,5.0,0.0,Fullbúið,56.0
51.0,5.0,6.0,0.0,Fullbúið,50.0
51.0,5.0,7.0,0.0,Fullbúið,4.0
51.0,5.0,8.0,0.0,Fullbúið,1.0
51.0,6.0,0.0,0.0,Fullbúið,1.0
51.0,6.0,3.0,0.0,Fullbúið,2.0
51.0,6.0,4.0,0.0,Fullbúið,8.0
51.0,6.0,5.0,0.0,Fullbúið,45.0
51.0,6.0,6.0,0.0,Fullbúið,90.0
51.0,6.0,7.0,0.0,Fullbúið,78.0
51.0,6.0,8.0,0.0,Fullbúið,39.0
51.0,6.0,9.0,0.0,Fullbúið,18.0
51.0,6.0,10.0,0.0,Fullbúið,7.0
51.0,6.0,11.0,0.0,Fullbúið,5.0
51.0,6.0,13.0,0.0,Fullbúið,1.0
52.0,1.0,1.0,0.0,Fullbúið,41.0
52.0,1.0,2.0,0.0,Fullbúið,1.0
52.0,2.0,0.0,0.0,Fullbúið,1.0
52.0,2.0,1.0,0.0,Fullbúið,2.0
52.0,2.0,2.0,0.0,Fullbúið,37.0
52.0,2.0,3.0,0.0,Fullbúið,18.0
52.0,2.0,4.0,0.0,Fullbúið,1.0
52.0,3.0,0.0,0.0,Fullbúið,1.0
52.0,3.0,1.0,0.0,Fullbúið,6.0
52.0,3.0,2.0,0.0,Fullbúið,79.0
52.0,3.0,3.0,0.0,Fullbúið,44.0
52.0,3.0,4.0,0.0,Fullbúið,29.0
52.0,3.0,5.0,0.0,Fullbúið,1.0
52.0,4.0,0.0,0.0,Fullbúið,1.0
52.0,4.0,2.0,0.0,Fullbúið,1.0
52.0,4.0,3.0,0.0,Fullbúið,11.0
52.0,4.0,4.0,0.0,Fullbúið,30.0
52.0,4.0,5.0,0.0,Fullbúið,45.0
52.0,4.0,6.0,0.0,Fullbúið,1.0
52.0,4.0,9.0,0.0,Fullbúið,1.0
52.0,5.0,2.0,0.0,Fullbúið,2.0
52.0,5.0,3.0,0.0,Fullbúið,7.0
52.0,5.0,4.0,0.0,Fullbúið,20.0
52.0,5.0,5.0,0.0,Fullbúið,79.0
52.0,5.0,6.0,0.0,Fullbúið,42.0
52.0,5.0,7.0,0.0,Fullbúið,6.0
52.0,5.0,8.0,0.0,Fullbúið,3.0
52.0,5.0,9.0,0.0,Fullbúið,1.0
52.0,6.0,0.0,0.0,Fullbúið,4.0
52.0,6.0,2.0,0.0,Fullbúið,1.0
52.0,6.0,3.0,0.0,Fullbúið,6.0
52.0,6.0,4.0,0.0,Fullbúið,8.0
52.0,6.0,5.0,0.0,Fullbúið,30.0
52.0,6.0,6.0,0.0,Fullbúið,87.0
52.0,6.0,7.0,0.0,Fullbúið,42.0
52.0,6.0,8.0,0.0,Fullbúið,22.0
52.0,6.0,9.0,0.0,Fullbúið,8.0
52.0,6.0,10.0,0.0,Fullbúið,6.0
53.0,1.0,1.0,0.0,Ófullbúið,3.0
53.0,1.0,1.0,0.0,Fullbúið,4.0
53.0,2.0,1.0,0.0,Ófullbúið,13.0
53.0,2.0,2.0,0.0,Fullbúið,99.0
53.0,2.0,2.0,0.0,Ófullbúið,12.0
53.0,2.0,3.0,0.0,Fullbúið,71.0
53.0,2.0,4.0,0.0,Fullbúið,36.0
53.0,3.0,2.0,0.0,Fullbúið,25.0
53.0,3.0,3.0,0.0,Ófullbúið,16.0
53.0,3.0,3.0,0.0,Fullbúið,103.0
53.0,3.0,4.0,0.0,Fullbúið,1.0
53.0,3.0,5.0,0.0,Fullbúið,2.0
53.0,4.0,2.0,0.0,Fullbúið,5.0
53.0,4.0,3.0,0.0,Fullbúið,133.0
53.0,4.0,4.0,0.0,Fullbúið,99.0
53.0,4.0,5.0,0.0,Fullbúið,1.0
53.0,4.0,5.0,0.0,Ófullbúið,4.0
53.0,4.0,6.0,0.0,Fullbúið,1.0
53.0,5.0,0.0,0.0,Fullbúið,2.0
53.0,5.0,2.0,0.0,Fullbúið,1.0
53.0,5.0,3.0,0.0,Fullbúið,35.0
53.0,5.0,4.0,0.0,Fullbúið,48.0
53.0,5.0,5.0,0.0,Fullbúið,33.0
53.0,5.0,5.0,0.0,Ófullbúið,2.0
53.0,5.0,6.0,0.0,Ófullbúið,1.0
53.0,5.0,6.0,0.0,Fullbúið,3.0
53.0,6.0,0.0,0.0,Fullbúið,7.0
53.0,6.0,2.0,0.0,Fullbúið,1.0
53.0,6.0,3.0,0.0,Fullbúið,4.0
53.0,6.0,4.0,0.0,Fullbúið,52.0
53.0,6.0,5.0,0.0,Fullbúið,69.0
53.0,6.0,6.0,0.0,Fullbúið,35.0
53.0,6.0,7.0,0.0,Fullbúið,10.0
53.0,6.0,8.0,0.0,Fullbúið,3.0
53.0,6.0,9.0,0.0,Fullbúið,2.0
54.0,1.0,1.0,0.0,Fullbúið,1.0
54.0,1.0,2.0,0.0,Fullbúið,2.0
54.0,2.0,0.0,0.0,Fullbúið,3.0
54.0,2.0,1.0,0.0,Fullbúið,1.0
54.0,2.0,2.0,0.0,Fullbúið,127.0
54.0,2.0,3.0,0.0,Fullbúið,40.0
54.0,3.0,0.0,0.0,Fullbúið,1.0
54.0,3.0,2.0,0.0,Fullbúið,58.0
54.0,3.0,3.0,0.0,Fullbúið,186.0
54.0,3.0,4.0,0.0,Fullbúið,29.0
54.0,3.0,5.0,0.0,Fullbúið,1.0
54.0,3.0,6.0,0.0,Fullbúið,1.0
54.0,4.0,0.0,0.0,Fullbúið,6.0
54.0,4.0,2.0,0.0,Fullbúið,1.0
54.0,4.0,3.0,0.0,Fullbúið,45.0
54.0,4.0,4.0,0.0,Fullbúið,110.0
54.0,4.0,5.0,0.0,Fullbúið,18.0
54.0,4.0,6.0,0.0,Fullbúið,4.0
54.0,5.0,3.0,0.0,Fullbúið,5.0
54.0,5.0,4.0,0.0,Fullbúið,46.0
54.0,5.0,5.0,0.0,Fullbúið,31.0
54.0,5.0,6.0,0.0,Fullbúið,6.0
54.0,6.0,0.0,0.0,Fullbúið,3.0
54.0,6.0,3.0,0.0,Fullbúið,2.0
54.0,6.0,4.0,0.0,Fullbúið,5.0
54.0,6.0,5.0,0.0,Fullbúið,10.0
54.0,6.0,6.0,0.0,Fullbúið,5.0
54.0,6.0,7.0,0.0,Fullbúið,3.0
54.0,6.0,14.0,0.0,Fullbúið,1.0
55.0,1.0,0.0,0.0,Fullbúið,2.0
55.0,1.0,2.0,0.0,Fullbúið,6.0
55.0,2.0,2.0,0.0,Fullbúið,33.0
55.0,2.0,3.0,0.0,Fullbúið,8.0
55.0,3.0,0.0,0.0,Fullbúið,1.0
55.0,3.0,2.0,0.0,Fullbúið,15.0
55.0,3.0,3.0,0.0,Fullbúið,206.0
55.0,3.0,4.0,0.0,Fullbúið,41.0
55.0,4.0,0.0,0.0,Fullbúið,1.0
55.0,4.0,1.0,0.0,Fullbúið,8.0
55.0,4.0,2.0,0.0,Fullbúið,1.0
55.0,4.0,3.0,0.0,Fullbúið,73.0
55.0,4.0,4.0,0.0,Fullbúið,159.0
55.0,4.0,5.0,0.0,Fullbúið,40.0
55.0,4.0,6.0,0.0,Fullbúið,2.0
55.0,5.0,0.0,0.0,Fullbúið,2.0
55.0,5.0,3.0,0.0,Fullbúið,14.0
55.0,5.0,4.0,0.0,Fullbúið,58.0
55.0,5.0,5.0,0.0,Fullbúið,30.0
55.0,5.0,6.0,0.0,Fullbúið,2.0
55.0,5.0,7.0,0.0,Fullbúið,1.0
55.0,6.0,0.0,0.0,Fullbúið,4.0
55.0,6.0,4.0,0.0,Fullbúið,9.0
55.0,6.0,5.0,0.0,Fullbúið,19.0
55.0,6.0,6.0,0.0,Fullbúið,6.0
55.0,6.0,7.0,0.0,Fullbúið,4.0
55.0,6.0,8.0,0.0,Fullbúið,2.0
55.0,6.0,9.0,0.0,Fullbúið,1.0
56.0,1.0,0.0,0.0,Fullbúið,3.0
56.0,3.0,2.0,0.0,Fullbúið,9.0
56.0,3.0,3.0,0.0,Fullbúið,9.0
56.0,4.0,2.0,0.0,Fullbúið,3.0
56.0,4.0,3.0,0.0,Fullbúið,62.0
56.0,4.0,4.0,0.0,Fullbúið,86.0
56.0,4.0,5.0,0.0,Fullbúið,5.0
56.0,5.0,1.0,0.0,Fullbúið,1.0
56.0,5.0,2.0,0.0,Fullbúið,1.0
56.0,5.0,3.0,0.0,Fullbúið,3.0
56.0,5.0,4.0,0.0,Fullbúið,68.0
56.0,5.0,5.0,0.0,Fullbúið,46.0
56.0,5.0,6.0,0.0,Fullbúið,7.0
56.0,6.0,0.0,0.0,Fullbúið,2.0
56.0,6.0,3.0,0.0,Fullbúið,3.0
56.0,6.0,4.0,0.0,Fullbúið,21.0
56.0,6.0,5.0,0.0,Fullbúið,47.0
56.0,6.0,6.0,0.0,Fullbúið,23.0
56.0,6.0,7.0,0.0,Fullbúið,10.0
56.0,6.0,8.0,0.0,Fullbúið,1.0
56.0,6.0,14.0,0.0,Fullbúið,1.0
57.0,1.0,0.0,0.0,Fullbúið,1.0
57.0,1.0,1.0,0.0,Fullbúið,5.0
57.0,2.0,0.0,0.0,Fullbúið,4.0
57.0,2.0,2.0,0.0,Fullbúið,20.0
57.0,3.0,0.0,0.0,Fullbúið,3.0
57.0,3.0,2.0,0.0,Fullbúið,6.0
57.0,3.0,3.0,0.0,Fullbúið,49.0
57.0,3.0,4.0,0.0,Fullbúið,7.0
57.0,4.0,0.0,0.0,Fullbúið,3.0
57.0,4.0,2.0,0.0,Fullbúið,2.0
57.0,4.0,3.0,0.0,Fullbúið,48.0
57.0,4.0,4.0,0.0,Fullbúið,50.0
57.0,4.0,5.0,0.0,Fullbúið,5.0
57.0,5.0,0.0,0.0,Fullbúið,2.0
57.0,5.0,3.0,0.0,Fullbúið,6.0
57.0,5.0,4.0,0.0,Fullbúið,62.0
57.0,5.0,5.0,0.0,Fullbúið,20.0
57.0,5.0,6.0,0.0,Fullbúið,2.0
57.0,5.0,7.0,0.0,Fullbúið,2.0
57.0,6.0,0.0,0.0,Fullbúið,2.0
57.0,6.0,2.0,0.0,Fullbúið,1.0
57.0,6.0,3.0,0.0,Fullbúið,2.0
57.0,6.0,4.0,0.0,Fullbúið,29.0
57.0,6.0,5.0,0.0,Fullbúið,55.0
57.0,6.0,6.0,0.0,Fullbúið,37.0
57.0,6.0,7.0,0.0,Fullbúið,10.0
57.0,6.0,8.0,0.0,Fullbúið,5.0
57.0,6.0,9.0,0.0,Fullbúið,3.0
58.0,2.0,2.0,0.0,Fullbúið,74.0
58.0,2.0,3.0,0.0,Fullbúið,1.0
58.0,3.0,0.0,0.0,Fullbúið,1.0
58.0,3.0,2.0,0.0,Fullbúið,38.0
58.0,3.0,3.0,0.0,Fullbúið,140.0
58.0,3.0,4.0,0.0,Fullbúið,5.0
58.0,4.0,3.0,0.0,Fullbúið,53.0
58.0,4.0,4.0,0.0,Fullbúið,157.0
58.0,4.0,5.0,0.0,Fullbúið,13.0
58.0,5.0,3.0,0.0,Fullbúið,21.0
58.0,5.0,4.0,0.0,Fullbúið,67.0
58.0,5.0,5.0,0.0,Fullbúið,10.0
58.0,5.0,6.0,0.0,Fullbúið,6.0
58.0,6.0,0.0,0.0,Fullbúið,1.0
58.0,6.0,4.0,0.0,Fullbúið,7.0
58.0,6.0,5.0,0.0,Fullbúið,33.0
58.0,6.0,6.0,0.0,Fullbúið,31.0
58.0,6.0,7.0,0.0,Fullbúið,12.0
58.0,6.0,8.0,0.0,Fullbúið,4.0
58.0,6.0,9.0,0.0,Fullbúið,1.0
58.0,6.0,10.0,0.0,Fullbúið,1.0
59.0,1.0,0.0,0.0,Fullbúið,1.0
59.0,1.0,1.0,0.0,Fullbúið,35.0
59.0,1.0,2.0,0.0,Fullbúið,127.0
59.0,2.0,2.0,0.0,Fullbúið,192.0
59.0,2.0,3.0,0.0,Fullbúið,2.0
59.0,3.0,2.0,0.0,Fullbúið,51.0
59.0,3.0,3.0,0.0,Fullbúið,159.0
59.0,3.0,4.0,0.0,Fullbúið,26.0
59.0,4.0,3.0,0.0,Fullbúið,88.0
59.0,4.0,4.0,0.0,Fullbúið,117.0
59.0,5.0,3.0,0.0,Fullbúið,9.0
59.0,5.0,4.0,0.0,Fullbúið,134.0
59.0,5.0,5.0,0.0,Fullbúið,25.0
59.0,5.0,6.0,0.0,Fullbúið,2.0
59.0,6.0,0.0,0.0,Fullbúið,1.0
59.0,6.0,3.0,0.0,Fullbúið,1.0
59.0,6.0,4.0,0.0,Fullbúið,4.0
59.0,6.0,5.0,0.0,Fullbúið,20.0
59.0,6.0,6.0,0.0,Fullbúið,9.0
59.0,6.0,7.0,0.0,Fullbúið,1.0
59.0,6.0,8.0,0.0,Fullbúið,2.0
60.0,1.0,0.0,0.0,Fullbúið,3.0
60.0,1.0,1.0,0.0,Fullbúið,1.0
60.0,1.0,4.0,0.0,Fullbúið,1.0
60.0,1.0,6.0,0.0,Fullbúið,4.0
60.0,2.0,1.0,0.0,Fullbúið,2.0
60.0,2.0,2.0,0.0,Ófullbúið,1.0
60.0,2.0,2.0,0.0,Fullbúið,5.0
60.0,3.0,2.0,0.0,Fullbúið,13.0
60.0,3.0,3.0,0.0,Fullbúið,94.0
60.0,4.0,3.0,0.0,Fullbúið,67.0
60.0,4.0,4.0,0.0,Fullbúið,70.0
60.0,4.0,5.0,0.0,Fullbúið,1.0
60.0,5.0,0.0,0.0,Fullbúið,2.0
60.0,5.0,3.0,0.0,Fullbúið,22.0
60.0,5.0,4.0,0.0,Fullbúið,75.0
60.0,5.0,5.0,0.0,Fullbúið,31.0
